"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_banner_url","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","has_extended_profile","default_profile","default_profile_image","following","follow_request_sent","notifications","translator_type"
"x166144543","Google Zakelijk","GoogleZakelijk","","Volg het officiële Google account @googlenl","https://t.co/HCpCP3yghH",TRUE,5354,2069,117,2010-07-13 12:52:57,35,,,FALSE,TRUE,1813,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/639410543694995456/ysXrCA9h_normal.png","https://pbs.twimg.com/profile_images/639410543694995456/ysXrCA9h_normal.png",,"0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x160561451","Google Schweiz","Google_CH","Zurich","","http://t.co/NIXAIfa0fH",FALSE,12829,406,164,2010-06-28 14:30:44,967,,,TRUE,TRUE,1664,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/638755827998920704/eaGQCFSM_normal.png","https://pbs.twimg.com/profile_images/638755827998920704/eaGQCFSM_normal.png","https://pbs.twimg.com/profile_banners/160561451/1441126455","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x149134959","Google Sverige","Google_Sverige","Stockholm","Nyheter och tips från Google Sverige. För information rörande Googles tjänster besök http://t.co/WlR2mYou7x och för pressfrågor kontakta press-se@google.com","http://t.co/WlR2mYou7x",FALSE,48988,157,174,2010-05-28 14:12:49,29,,,TRUE,TRUE,1037,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/638747380494503936/C89d1hl3_normal.jpg","https://pbs.twimg.com/profile_images/638747380494503936/C89d1hl3_normal.jpg","https://pbs.twimg.com/profile_banners/149134959/1540450634","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x124530355","Google Argentina","googleargentina","Argentina","Bienvenidos a la cuenta oficial de Google Argentina. Tweets para actualizarte, informarte y entretenerte.","https://t.co/kPqFXt7FmV",FALSE,95144,882,851,2010-03-19 18:08:56,1302,,,TRUE,TRUE,5943,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1312063891069972480/DlNHL3w7_normal.jpg","https://pbs.twimg.com/profile_images/1312063891069972480/DlNHL3w7_normal.jpg","https://pbs.twimg.com/profile_banners/124530355/1584725534","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x114483439","YouTube Nederland","YouTubeNL","Nederland","Officiële Twitter-account van YouTube Nederland. Tweets over YouTube-nieuws, -trends en -video's.","https://t.co/YTTT6a9sPL",FALSE,26936,58,141,2010-02-15 15:30:36,46,,,TRUE,TRUE,1039,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/902550329761435648/nS-xmkh3_normal.jpg","https://pbs.twimg.com/profile_images/902550329761435648/nS-xmkh3_normal.jpg",,"E52D27","FFFFFF","FFFFFF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x111048816","YouTube Japan","YouTubeJapan","<U+6771><U+4EAC><U+90FD><U+6E2F><U+533A>","YouTube <U+65E5><U+672C><U+7248><U+516C><U+5F0F>twitter<U+3067><U+3059><U+3002><U+304A><U+3059><U+3059><U+3081><U+306E><U+52D5><U+753B><U+3001><U+30C1><U+30E3><U+30F3><U+30CD><U+30EB><U+3001><U+30E6><U+30FC><U+30B6><U+30FC><U+53C2><U+52A0><U+578B><U+4F01><U+753B><U+3092><U+3064><U+3076><U+3084><U+304D><U+307E><U+3059><U+3002><U+30AF><U+30EA><U+30A8><U+30A4><U+30BF><U+30FC><U+5411><U+3051><U+306E><U+60C5><U+5831><U+306F><U+3053><U+3061><U+3089>:@ytcreatorsjapan // YouTube<U+306B><U+95A2><U+3059><U+308B><U+8CEA><U+554F><U+3084><U+7591><U+554F><U+306F> @TeamYouTube<U+307E><U+3067><U+3002>(<U+65E5><U+672C><U+8A9E><U+5BFE><U+5FDC><U+53EF>)","https://t.co/ME3Q7L2d2z",FALSE,354216,942,1946,2010-02-03 16:53:12,17407,,,FALSE,TRUE,17153,,FALSE,FALSE,FALSE,"C9191D","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1265192075433095168/LQXhK582_normal.jpg","https://pbs.twimg.com/profile_images/1265192075433095168/LQXhK582_normal.jpg","https://pbs.twimg.com/profile_banners/111048816/1602471522","1B7FCC","000000","FFFFFF","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x94530194","Google India","GoogleIndia","Gurgaon","Random question answerer <U+0001F914> Serial doodler <U+0001F58D> Mail snoozer <U+0001F4E9>
Searching for ways to build an internet that's safer & more helpful, for a billion Indians <U+0001F50D>",,FALSE,1045107,55,1221,2009-12-04 10:15:36,690,,,FALSE,TRUE,6546,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1334124254896406529/-P_-ZOyL_normal.jpg","https://pbs.twimg.com/profile_images/1334124254896406529/-P_-ZOyL_normal.jpg","https://pbs.twimg.com/profile_banners/94530194/1609565094","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none"
"x87913252","Google Devs Japan","googledevjp","<U+6E0B><U+8C37><U+30B9><U+30C8><U+30EA><U+30FC><U+30E0>","<U+65E5><U+672C><U+306E> Google Developers <U+30C1><U+30FC><U+30E0><U+304C><U+30CB><U+30E5><U+30FC><U+30B9><U+3084><U+30A2><U+30C3><U+30D7><U+30C7><U+30FC><U+30C8><U+3001><U+30A4><U+30D9><U+30F3><U+30C8><U+60C5><U+5831><U+306A><U+3069><U+3092><U+767A><U+4FE1><U+3057><U+307E><U+3059><U+3002>","https://t.co/53pwWSlPZF",FALSE,35752,30,1403,2009-11-06 10:40:14,418,,,FALSE,TRUE,5110,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1113283591486603265/YhRL_Wjy_normal.png","https://pbs.twimg.com/profile_images/1113283591486603265/YhRL_Wjy_normal.png","https://pbs.twimg.com/profile_banners/87913252/1561342939","0084B4","FFFFFF","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x85585365","GoogleAds Italia","GoogleAdsIT","Italy","Con Google AdWords puoi creare e pubblicare annunci per la tua attività in modo rapido e semplice.","https://t.co/iUg7IAokss",FALSE,2608,1181,159,2009-10-27 14:54:52,195,,,TRUE,FALSE,4240,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1021845258747895808/g7_VnPGc_normal.jpg","https://pbs.twimg.com/profile_images/1021845258747895808/g7_VnPGc_normal.jpg","https://pbs.twimg.com/profile_banners/85585365/1532463214","0000FF","CCCCFF","EBEFF9","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x82044596","Google Workspace Japan","workspacejp","","G Suite <U+306F> Google Workspace <U+3078><U+3002><U+4ED5><U+4E8B><U+306B><U+5FC5><U+8981><U+306A><U+3082><U+306E><U+3059><U+3079><U+3066><U+3092> 1 <U+304B><U+6240><U+306B><U+96C6><U+3081><U+307E><U+3057><U+305F><U+3002>","https://t.co/MCieSjP3HO",FALSE,13475,12,463,2009-10-13 08:22:04,3,,,FALSE,TRUE,1098,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1313653997643857920/83YdMT2i_normal.jpg","https://pbs.twimg.com/profile_images/1313653997643857920/83YdMT2i_normal.jpg","https://pbs.twimg.com/profile_banners/82044596/1602034495","0084B4","C0DEED","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x78626346","GoogleArabia","GoogleArabia","","<U+062D><U+0633><U+0627><U+0628> Google <U+0627><U+0644><U+0631><U+0633><U+0645><U+064A> <U+0641><U+064A> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A>","http://t.co/IOL2iuRPh2",FALSE,3316897,30,1354,2009-09-30 15:17:45,664,,,FALSE,TRUE,3403,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/638947636892962816/5Pu305Lz_normal.png","https://pbs.twimg.com/profile_images/638947636892962816/5Pu305Lz_normal.png","https://pbs.twimg.com/profile_banners/78626346/1512563498","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"regular"
"x69224867","GoogleCodeJam Japan","GoogleCodeJamJp","<U+6771><U+4EAC><U+90FD>","Google <U+4E3B><U+50AC><U+306E><U+30D7><U+30ED><U+30B0><U+30E9><U+30DF><U+30F3><U+30B0><U+30B3><U+30F3><U+30C6><U+30B9><U+30C8><U+300C>Code Jam<U+300D><U+306E><U+60C5><U+5831><U+3092><U+65E5><U+672C><U+8A9E><U+3067><U+304A><U+5C4A><U+3051><U+3057><U+307E><U+3059><U+3002>","http://t.co/7RIv8ipthV",FALSE,3628,101,173,2009-08-27 06:53:38,5,,,FALSE,TRUE,117,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/383985490/favicon_bigger_normal.png","https://pbs.twimg.com/profile_images/383985490/favicon_bigger_normal.png",,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none"
"x64759423","Google Ads FR","GoogleAdsFR","Paris","Bienvenue sur le Twitter Officiel Google Ads France !  Suivez-nous pour ne rien manquer de l'actualité #GoogleAds : Nouveautés, Conseils, Astuces...","https://t.co/YP0LxJx7zE",FALSE,8597,141,503,2009-08-11 16:34:10,17,,,FALSE,TRUE,2845,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/1021860497283473408/WSFGE0Y8_normal.jpg","https://pbs.twimg.com/profile_images/1021860497283473408/WSFGE0Y8_normal.jpg","https://pbs.twimg.com/profile_banners/64759423/1532465554","E00707","009942","FFFCE5","594EE6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x62717084","Google Korea","googlekorea","Seoul","Google Korea's Official Twitter
http://t.co/q7ki3pU93d","http://t.co/gJlHUbYNCd",FALSE,82427,778,1922,2009-08-04 04:23:08,32,,,FALSE,TRUE,2254,,FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/770139154898382848/ndFg-IDH_normal.jpg","https://pbs.twimg.com/profile_images/770139154898382848/ndFg-IDH_normal.jpg","https://pbs.twimg.com/profile_banners/62717084/1427179644","ABB8C2","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x58303955","Google Nederland","GoogleNL","Amsterdam","Hey!","https://t.co/ql2zx8mEek",FALSE,14859,386,241,2009-07-19 21:50:31,597,,,TRUE,TRUE,2209,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/762546504301182976/ii3LKT94_normal.jpg","https://pbs.twimg.com/profile_images/762546504301182976/ii3LKT94_normal.jpg","https://pbs.twimg.com/profile_banners/58303955/1484925326","FF7003","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x57295940","Google in Africa","googleafrica","Sub Saharan Africa","Google Africa team.","http://t.co/AEAOaGUZTJ",FALSE,495362,526,1467,2009-07-16 10:14:01,405,,,TRUE,TRUE,3037,,FALSE,FALSE,FALSE,"3B873B","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1256420349123723267/H5r7gBzv_normal.jpg","https://pbs.twimg.com/profile_images/1256420349123723267/H5r7gBzv_normal.jpg","https://pbs.twimg.com/profile_banners/57295940/1517305607","3B94D9","FFFFFF","FFFFFF","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x54990262","Google México","googlemexico","México","¡Bienvenidos a nuestra cuenta oficial! Aquí encontrarás novedades sobre nuestros productos y cultura.","https://t.co/rfWHB4JtZa",FALSE,168112,193,1415,2009-07-08 18:55:18,5862,,,FALSE,TRUE,10044,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/988272404915875840/lE7ZkrO-_normal.jpg","https://pbs.twimg.com/profile_images/988272404915875840/lE7ZkrO-_normal.jpg","https://pbs.twimg.com/profile_banners/54990262/1592414175","0084B4","FFFFFF","D9CCFF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x53002114","Google <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>","GoogleRussia","","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0442><U+0438> <U+0438> <U+0444><U+0430><U+043A><U+0442><U+044B> <U+043E><U+0442> Google <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>.","http://t.co/vSSydwNMtU",FALSE,2039182,91,4698,2009-07-02 07:34:03,281,,,TRUE,TRUE,19545,,FALSE,FALSE,FALSE,"36A2F9","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1045580248467886080/_uwwJdr3_normal.jpg","https://pbs.twimg.com/profile_images/1045580248467886080/_uwwJdr3_normal.jpg","https://pbs.twimg.com/profile_banners/53002114/1608105888","36A2F9","FFFFFF","EBEFF9","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x52465050","Google <U+0420><U+0435><U+043A><U+043B><U+0430><U+043C><U+0430>","GoogleAdsRU","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>, <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0442><U+0438>, <U+0441><U+043E><U+0432><U+0435><U+0442><U+044B> <U+0438> <U+0440><U+0435><U+043A><U+043E><U+043C><U+0435><U+043D><U+0434><U+0430><U+0446><U+0438><U+0438> <U+043E><U+0442> <U+0440><U+043E><U+0441><U+0441><U+0438><U+0439><U+0441><U+043A><U+043E><U+0439> <U+043A><U+043E><U+043C><U+0430><U+043D><U+0434><U+044B> Google <U+0420><U+0435><U+043A><U+043B><U+0430><U+043C><U+0430>. <U+041F><U+0438><U+0448><U+0438><U+0442><U+0435> <U+0432> DM <U+0441> <U+0432><U+043E><U+043F><U+0440><U+043E><U+0441><U+0430><U+043C><U+0438> <U+043F><U+043E> Google <U+0420><U+0435><U+043A><U+043B><U+0430><U+043C><U+0430>!","https://t.co/sVjk15ke0P",FALSE,329969,68,870,2009-06-30 17:54:06,9,,,FALSE,TRUE,4461,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1021908314362269697/nea6roex_normal.jpg","https://pbs.twimg.com/profile_images/1021908314362269697/nea6roex_normal.jpg","https://pbs.twimg.com/profile_banners/52465050/1532476923","0000FF","CCCCFF","EBEFF9","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x52407579","Google Deutschland","GoogleDE","Hamburg, Germany","Der offizielle Twitter-Account von Google Deutschland. Impressum: https://t.co/FoHb4zSbh3 / Hilfe: https://t.co/Yqi7R1HW0s","https://t.co/FoHb4zSbh3",FALSE,94257,267,1509,2009-06-30 14:25:21,2644,,,TRUE,TRUE,3764,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/843734935022256129/-2pD4h7u_normal.jpg","https://pbs.twimg.com/profile_images/843734935022256129/-2pD4h7u_normal.jpg","https://pbs.twimg.com/profile_banners/52407579/1550055548","3B94D9","C6E2EE","D9DDF2","1C1266",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x50791157","Google Japan","googlejapan","Japan","","http://t.co/Si9JTzhB3q",FALSE,173489,11,4705,2009-06-25 22:23:54,71,,,FALSE,TRUE,26026,,FALSE,FALSE,FALSE,"FFFAFA","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/874463635950551040/IhlhyWsq_normal.jpg","https://pbs.twimg.com/profile_images/874463635950551040/IhlhyWsq_normal.jpg","https://pbs.twimg.com/profile_banners/50791157/1593594970","0084B4","F5F0F0","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x47612389","YouTube en Español","YouTubeEspanol","Países de habla hispana","¡Bienvenidos al Twitter oficial de YouTube en Latinoamérica! Disfruta de todos los creadores, todas las tendencias y los mejores videos en un solo lugar.","https://t.co/ItQPNg1CHZ",FALSE,2398958,248,4669,2009-06-16 12:34:13,1321,,,FALSE,TRUE,5867,,FALSE,FALSE,FALSE,"DD2E44","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1323671014136492032/kMiHMkIT_normal.jpg","https://pbs.twimg.com/profile_images/1323671014136492032/kMiHMkIT_normal.jpg","https://pbs.twimg.com/profile_banners/47612389/1604422738","DD2E44","000000","252429","666666",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x41909879","Google Brasil","googlebrasil","Brasil","","https://t.co/V4dMeM7M05",FALSE,526586,369,2113,2009-05-22 21:53:44,968,,,FALSE,TRUE,5772,,FALSE,FALSE,FALSE,"FCFEFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1238549477247549440/GYTs3D4S_normal.jpg","https://pbs.twimg.com/profile_images/1238549477247549440/GYTs3D4S_normal.jpg","https://pbs.twimg.com/profile_banners/41909879/1608665290","0C2AEB","FFFFFF","4F9FF5","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x38424468","Google en español","googleespanol","Hispanoamérica","Twitter oficial de Google en español para Hispanoamérica. Aquí encuentran anuncios, novedades, consejos y algunas cosas más.","http://t.co/cRS7SKVs7V",FALSE,145384,234,1774,2009-05-07 12:55:16,2503,,,FALSE,TRUE,10012,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1311763847775125516/mvBRhlDs_normal.jpg","https://pbs.twimg.com/profile_images/1311763847775125516/mvBRhlDs_normal.jpg","https://pbs.twimg.com/profile_banners/38424468/1577279917","0084B4","FFFFFF","DDFFCC","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x29937112","googledownunder","googledownunder","Sydney","Welcome to the official Google Australia and New Zealand handle, posting tweets to update, inform and delight.","http://t.co/GY799We3pG",FALSE,75354,622,1423,2009-04-09 06:35:28,399,,,TRUE,TRUE,3806,,FALSE,FALSE,FALSE,"FAFAFA","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1314539155737571343/jx0ous0o_normal.jpg","https://pbs.twimg.com/profile_images/1314539155737571343/jx0ous0o_normal.jpg","https://pbs.twimg.com/profile_banners/29937112/1609887602","990000","DFDFDF","F3F3F3","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x26751679","Google Ads DE","GoogleAdsDE","Dublin, Irland","Offizielle Neuigkeiten zu Google Ads.","https://t.co/wwRIcKQyCz",FALSE,7262,85,373,2009-03-26 13:45:15,4,,,FALSE,TRUE,3988,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1021857818352074752/gknkpbVR_normal.jpg","https://pbs.twimg.com/profile_images/1021857818352074752/gknkpbVR_normal.jpg","https://pbs.twimg.com/profile_banners/26751679/1533285469","0084B4","BDDCAD","FFCC00","595959",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x24908524","Google Italia","googleitalia","Milano - Italy","Google Italia in un tweet: seguiteci per avere aggiornamenti e approfondimenti sul mondo Google. Per supporto: #gHelp","http://t.co/IQSimhzWwg",FALSE,207675,421,731,2009-03-17 16:35:09,1080,,,TRUE,TRUE,3210,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/638746415901114368/e4h_VW4A_normal.png","https://pbs.twimg.com/profile_images/638746415901114368/e4h_VW4A_normal.png","https://pbs.twimg.com/profile_banners/24908524/1483968984","4285F4","00AD36","F0F6FA","5C5C5C",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x24155653","Google Ads en Español","GoogleAdsES","","La cuenta oficial de Google Ads en Español.","https://t.co/vaviLVAXFs",FALSE,29174,9,1035,2009-03-13 11:00:18,1058,,,FALSE,TRUE,5799,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1021851451750985728/BPb4C7iL_normal.jpg","https://pbs.twimg.com/profile_images/1021851451750985728/BPb4C7iL_normal.jpg","https://pbs.twimg.com/profile_banners/24155653/1532463385","0000FF","CCCCFF","EBEFF9","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x21311075","Google Canada","googlecanada","Canada","News & notes from Google Canada / Nouveautés de Google Canada","https://t.co/yZHAFNsI4r",FALSE,67249,968,1194,2009-02-19 16:06:37,2719,,,TRUE,TRUE,7068,,FALSE,FALSE,TRUE,"F2F7F7","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/817389061564493825/c8wrPD8L_normal.jpg","https://pbs.twimg.com/profile_images/817389061564493825/c8wrPD8L_normal.jpg","https://pbs.twimg.com/profile_banners/21311075/1544628972","0021B3","FFFFFF","E6EEF7","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x19967558","Google Ads Português","GoogleAdsPT","Brasil","O canal oficial para infos sobre o Google Ads. Estamos aqui para ajudar de 9h às 18h (hora de Brasília),  segunda a sexta. Conheça a equipe: https://t.co/qrrCCjW3nx","http://t.co/zLpDMCTdF2",FALSE,20247,453,388,2009-02-03 12:31:20,44,,,FALSE,TRUE,8887,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1021850679566954496/f4_seC8G_normal.jpg","https://pbs.twimg.com/profile_images/1021850679566954496/f4_seC8G_normal.jpg","https://pbs.twimg.com/profile_banners/19967558/1532463177","2243BB","BBCCFF","EBEFF9","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
